category,domain,length_category,model_family,model,attention,attention_backend,flash_attn_version,window,overlap,global_tokens,latency,gpu_peak_gb,throughput_docs_per_hour,seed,n_samples,model_commit_hash,tokenizer_version,rougeL,bertscore_f1
longform_extra_long,longform,extra_long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.882169485092163,3.894670009613037,1249.059091986356,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.06415620641562064,0.7836908102035522
longform_extra_long,longform,extra_long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.097747802734375,4.890993595123291,1716.1262165582857,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.09635237439779765,0.7807584404945374
longform_extra_long,longform,extra_long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.0492324829101562,4.536137104034424,1756.7552876614407,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.05710102489019034,0.7839526534080505
longform_extra_long,longform,extra_long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.269099712371826,5.603270053863525,1586.532306346741,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.06639566395663957,0.7808663249015808
longform_extra_long,longform,extra_long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.319713592529297,5.957851886749268,1551.9157242488477,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.06411258795934323,0.806729257106781
longform_extra_long,longform,extra_long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.230623722076416,5.246487140655518,1613.8983748674902,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.10615199034981905,0.771332859992981
longform_extra_long,longform,extra_long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.034208059310913,4.536137104034424,1769.7304774318404,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.06099290780141844,0.7706590890884399
longform_extra_long,longform,extra_long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.3025829792022705,5.957851886749268,1563.461570122098,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.04798464491362764,0.8214215040206909
longform_extra_long,longform,extra_long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.158013343811035,5.246487140655518,1668.2009915853566,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.10297316896301667,0.7727619409561157
longform_extra_long,longform,extra_long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.1046738624572754,4.890993595123291,1710.4787892395275,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.08644400785854618,0.7373703718185425
longform_extra_long,longform,extra_long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.318802833557129,5.957851886749268,1552.525272050607,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.05682451253481894,0.8112221360206604
longform_extra_long,longform,extra_long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.01454496383667,4.536137104034424,1787.004045391896,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.09296148738379814,0.7799548506736755
longform_extra_long,longform,extra_long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.2786035537719727,4.536137104034424,1579.915029115356,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.10454262601120101,0.8159821629524231
longform_extra_long,longform,extra_long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.248579978942871,5.603270053863525,1601.0104304550796,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.04362801377726751,0.7372691035270691
longform_extra_long,longform,extra_long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.064804792404175,4.536137104034424,1743.5062206574532,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.13299874529485572,0.7919232249259949
longform_extra_long,longform,extra_long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.3369932174682617,5.957851886749268,1540.440927723356,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.10789980732177264,0.7970927357673645
longform_extra_long,longform,extra_long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.0286061763763428,4.536137104034424,1774.6174895467416,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.07049180327868852,0.7931792140007019
