category,domain,length_category,model_family,model,attention,attention_backend,flash_attn_version,window,overlap,global_tokens,latency,gpu_peak_gb,throughput_docs_per_hour,seed,n_samples,model_commit_hash,tokenizer_version,rougeL,bertscore_f1
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.3408045768737793,1.766507625579834,1537.9327414029228,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.10818307905686546,0.8079643249511719
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.842250108718872,2.4066662788391113,1954.1320600075812,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.11740890688259108,0.8019563555717468
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9596548080444336,2.7615227699279785,1837.0582335327156,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.08267716535433071,0.8050803542137146
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9748351573944092,2.7615227699279785,1822.9369608498503,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.09469153515064563,0.8017222285270691
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9752717018127441,2.7615227699279785,1822.5340831320634,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.08766233766233766,0.7726263403892517
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.0637197494506836,2.4066662788391113,1744.4229047855165,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.11196911196911198,0.8048635721206665
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.8371996879577637,2.4066662788391113,1959.5039252383992,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1276595744680851,0.8331921100616455
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.8471128940582275,2.4066662788391113,1948.98753161241,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.2721518987341772,0.8334012031555176
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.8501582145690918,2.4066662788391113,1945.7795401775693,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.08522727272727273,0.7507035732269287
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.8284943103790283,2.4066662788391113,1968.8330335869389,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.15452538631346577,0.8110742568969727
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.845027208328247,2.4066662788391113,1951.1907378655455,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.15555555555555559,0.8224313855171204
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9599354267120361,2.7615227699279785,1836.7952081152573,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.22722159730033745,0.8239395618438721
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9707801342010498,2.7615227699279785,1826.6877859814801,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1301460823373174,0.8251052498817444
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9797847270965576,2.7615227699279785,1818.3795191104239,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1275272161741835,0.7919561862945557
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9589028358459473,2.7615227699279785,1837.7634327357277,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.14838709677419354,0.8225890398025513
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9674105644226074,2.7615227699279785,1829.816340879781,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.12598425196850394,0.7977422475814819
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9649546146392822,2.7615227699279785,1832.1033845664024,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.05762711864406779,0.8045322299003601
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.7587783336639404,2.051809787750244,2046.8753401688607,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.15593220338983052,0.8112760186195374
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.8756134510040283,2.4066662788391113,1919.3720316267172,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.140893470790378,0.8024278879165649
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9918124675750732,2.7615227699279785,1807.3990692421012,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.17594254937163378,0.8180442452430725
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9797499179840088,2.7615227699279785,1818.4114909149241,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.11716621253405994,0.7993060350418091
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9846580028533936,2.7615227699279785,1813.9145358163412,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.14328358208955225,0.8042892217636108
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.8522837162017822,2.4066662788391113,1943.5467517805607,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.11111111111111112,0.8024452924728394
arxiv_medium,arxiv,medium,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.733365535736084,2.051809787750244,2076.884491920649,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.14960629921259844,0.8110461831092834
