category,domain,length_category,model_family,model,attention,attention_backend,flash_attn_version,window,overlap,global_tokens,latency,gpu_peak_gb,throughput_docs_per_hour,seed,n_samples,model_commit_hash,tokenizer_version,rougeL,bertscore_f1
longform_medium,longform,medium,BigBird-Pegasus,google/bigbird-pegasus-large-arxiv,default,block_sparse,,512,128,16,6.044194221496582,3.288032054901123,595.6128919875471,42,60,c5ae494f3d319933617d513f8491c5be87f5d35b,4.57.1,0.055756324212700055,0.8419257402420044
longform_medium,longform,medium,BigBird-Pegasus,google/bigbird-pegasus-large-arxiv,default,block_sparse,,512,128,16,4.969272613525391,3.687748432159424,724.4521039561207,42,60,c5ae494f3d319933617d513f8491c5be87f5d35b,4.57.1,0.14579055441478442,0.7980093359947205
longform_medium,longform,medium,BigBird-Pegasus,google/bigbird-pegasus-large-arxiv,default,block_sparse,,512,128,16,6.043736696243286,4.478709697723389,595.6579813011571,42,60,c5ae494f3d319933617d513f8491c5be87f5d35b,4.57.1,0.08378216636744465,0.8432361483573914
longform_medium,longform,medium,BigBird-Pegasus,google/bigbird-pegasus-large-arxiv,default,block_sparse,,512,128,16,7.565626859664917,5.468754291534424,475.836314264043,42,60,c5ae494f3d319933617d513f8491c5be87f5d35b,4.57.1,0.045107033639143736,0.8307292461395264
longform_medium,longform,medium,BigBird-Pegasus,google/bigbird-pegasus-large-arxiv,default,block_sparse,,512,128,16,4.061839580535889,3.093106746673584,886.2979269912582,42,60,c5ae494f3d319933617d513f8491c5be87f5d35b,4.57.1,0.10953346855983771,0.7858997583389282
longform_medium,longform,medium,BigBird-Pegasus,google/bigbird-pegasus-large-arxiv,default,block_sparse,,512,128,16,4.89852499961853,3.688297748565674,734.9151020522194,42,60,c5ae494f3d319933617d513f8491c5be87f5d35b,4.57.1,0.07349081364829396,0.7709230184555054
longform_medium,longform,medium,BigBird-Pegasus,google/bigbird-pegasus-large-arxiv,default,block_sparse,,512,128,16,5.015085458755493,3.688297748565674,717.8342282712266,42,60,c5ae494f3d319933617d513f8491c5be87f5d35b,4.57.1,0.08072372999304105,0.7833106517791748
longform_medium,longform,medium,BigBird-Pegasus,google/bigbird-pegasus-large-arxiv,default,block_sparse,,512,128,16,7.667845010757446,5.666762828826904,469.4930576908445,42,60,c5ae494f3d319933617d513f8491c5be87f5d35b,4.57.1,0.053341700658926884,0.8253028392791748
longform_medium,longform,medium,BigBird-Pegasus,google/bigbird-pegasus-large-arxiv,default,block_sparse,,512,128,16,6.665923833847046,4.874727725982666,540.0601761635137,42,60,c5ae494f3d319933617d513f8491c5be87f5d35b,4.57.1,0.12470588235294118,0.8185403347015381
longform_medium,longform,medium,BigBird-Pegasus,google/bigbird-pegasus-large-arxiv,default,block_sparse,,512,128,16,5.683881759643555,4.282883167266846,633.3699665535903,42,60,c5ae494f3d319933617d513f8491c5be87f5d35b,4.57.1,0.12390488110137672,0.8420696258544922
longform_medium,longform,medium,BigBird-Pegasus,google/bigbird-pegasus-large-arxiv,default,block_sparse,,512,128,16,8.306642055511475,6.062780857086182,433.3881219320619,42,60,c5ae494f3d319933617d513f8491c5be87f5d35b,4.57.1,0.04621234279028956,0.7837246656417847
longform_medium,longform,medium,BigBird-Pegasus,google/bigbird-pegasus-large-arxiv,default,block_sparse,,512,128,16,8.19528865814209,6.062780857086182,439.27677842358474,42,60,c5ae494f3d319933617d513f8491c5be87f5d35b,4.57.1,0.04672057502246181,0.8467395305633545
longform_medium,longform,medium,BigBird-Pegasus,google/bigbird-pegasus-large-arxiv,default,block_sparse,,512,128,16,7.157832622528076,5.271110534667969,502.9455408987358,42,60,c5ae494f3d319933617d513f8491c5be87f5d35b,4.57.1,0.10865191146881288,0.8494312763214111
longform_medium,longform,medium,BigBird-Pegasus,google/bigbird-pegasus-large-arxiv,default,block_sparse,,512,128,16,6.313613653182983,4.678547382354736,570.1964354732213,42,60,c5ae494f3d319933617d513f8491c5be87f5d35b,4.57.1,0.06329634196465268,0.8258864879608154
longform_medium,longform,medium,BigBird-Pegasus,google/bigbird-pegasus-large-arxiv,default,block_sparse,,512,128,16,5.715259313583374,4.282883167266846,629.8926789627782,42,60,c5ae494f3d319933617d513f8491c5be87f5d35b,4.57.1,0.09246358454718176,0.801244854927063
longform_medium,longform,medium,BigBird-Pegasus,google/bigbird-pegasus-large-arxiv,default,block_sparse,,512,128,16,5.726857423782349,4.282883167266846,628.6170116703117,42,60,c5ae494f3d319933617d513f8491c5be87f5d35b,4.57.1,0.11901681759379044,0.7842018008232117
longform_medium,longform,medium,BigBird-Pegasus,google/bigbird-pegasus-large-arxiv,default,block_sparse,,512,128,16,2.367347002029419,3.5968642234802246,1520.689614540616,42,60,c5ae494f3d319933617d513f8491c5be87f5d35b,4.57.1,0.1272365805168986,0.7826723456382751
