category,domain,length_category,model_family,model,attention,attention_backend,flash_attn_version,window,overlap,global_tokens,latency,gpu_peak_gb,throughput_docs_per_hour,seed,n_samples,model_commit_hash,tokenizer_version,rougeL,bertscore_f1
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.5475246906280518,2.8310770988464355,1413.1364509415125,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.07846715328467153,0.8043448328971863
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.017657995223999,2.7615227699279785,1784.2468884823716,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.05,0.7874162793159485
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.887577772140503,3.82609224319458,1907.2061841020832,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.10069713400464755,0.8049869537353516
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.894299030303955,3.82609224319458,1900.439129413666,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.08206958073148975,0.7943777441978455
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.8706111907958984,3.471235752105713,1924.5046847326353,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.05687203791469194,0.7809187769889832
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9881885051727295,4.180948734283447,1810.6934984453296,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.119831223628692,0.8314808011054993
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.8945720195770264,3.82609224319458,1900.1652947475282,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.10680321872713971,0.7785390615463257
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.8037309646606445,3.1163792610168457,1995.8630585893984,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.08152173913043478,0.7516620755195618
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.1558775901794434,3.82609224319458,1669.8536208172914,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.06774193548387096,0.825469434261322
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9744138717651367,4.180948734283447,1823.3259254715326,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.11982705373687462,0.8188125491142273
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.950639247894287,2.7615227699279785,1845.5488393798064,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.06705202312138728,0.7503365278244019
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.8391342163085938,3.471235752105713,1957.4427837168494,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.08412197686645638,0.8131518363952637
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.8957340717315674,3.82609224319458,1899.0005263300209,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.14255765199161427,0.7686855792999268
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.7580387592315674,3.1163792610168457,2047.7364228155855,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1248374512353706,0.764276385307312
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.760263442993164,3.1163792610168457,2045.148420442417,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.13706041478809738,0.8263424038887024
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.743635654449463,3.1163792610168457,2064.6515175423315,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.10731707317073172,0.8022885918617249
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.83774733543396,3.471235752105713,1958.919994379917,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.15270935960591134,0.7621044516563416
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9175868034362793,3.82609224319458,1877.3596029910448,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.09309309309309308,0.8212105631828308
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.7945613861083984,3.1163792610168457,2006.0612180042451,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.12515964240102173,0.8232561349868774
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.7913897037506104,3.1163792610168457,2009.6129795000634,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.18736842105263157,0.7540713548660278
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.766263723373413,3.1163792610168457,2038.2007241389224,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.10271041369472181,0.8030254244804382
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.8267018795013428,3.471235752105713,1970.7649290768431,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.10118043844856661,0.8082046508789062
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.8203930854797363,3.471235752105713,1977.5948550426822,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.09470752089136492,0.7727972269058228
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9979877471923828,3.1163792610168457,1801.8128514846003,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.11648745519713262,0.8014858365058899
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.8592863082885742,3.471235752105713,1936.2268113046605,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.14253897550111358,0.7868888974189758
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9145686626434326,3.82609224319458,1880.3190871355343,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.08514492753623189,0.8189229369163513
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.7906713485717773,3.1163792610168457,2010.4191664602922,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.12631578947368421,0.8085975646972656
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.7984023094177246,3.1163792610168457,2001.7767888463095,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.13320079522862824,0.8144945502281189
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.7764592170715332,3.1163792610168457,2026.5030378431918,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.150564617314931,0.797447919845581
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.7832412719726562,3.1163792610168457,2018.7958054703445,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.13383600377002824,0.8164560794830322
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.0002598762512207,4.180948734283447,1799.7661417610027,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.08734270910436714,0.8051034808158875
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.856652021408081,3.471235752105713,1938.9740018540294,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.08280254777070063,0.8125965595245361
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.766129970550537,3.1163792610168457,2038.355081465386,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.106544901065449,0.8175087571144104
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.826146125793457,3.471235752105713,1971.3646948355827,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.09261576971214018,0.7871642112731934
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9724092483520508,2.7615227699279785,1825.1790306741882,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.15563298490127758,0.8271161317825317
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9151287078857422,3.82609224319458,1879.7692213461291,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.11634756995581738,0.8165038228034973
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.7491123676300049,3.1163792610168457,2058.1868075622224,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.09857328145265888,0.8270158767700195
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.7759077548980713,3.1163792610168457,2027.1323158936389,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.06611570247933884,0.7883633971214294
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9782981872558594,4.180948734283447,1819.7458922982883,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.06666666666666665,0.817058801651001
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.83290696144104,3.471235752105713,1964.093145878863,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.12082670906200318,0.8196874856948853
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9426548480987549,3.82609224319458,1853.1341290622274,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.09096496619545175,0.790686845779419
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,2.0031466484069824,4.180948734283447,1797.1724650628687,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1560904449307075,0.7814746499061584
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.7892720699310303,3.1163792610168457,2011.9913905204849,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1235356762513312,0.8199377655982971
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.77083420753479,3.1163792610168457,2032.9401728757116,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.13202933985330073,0.7897434234619141
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9442541599273682,4.180948734283447,1851.609771087997,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.10155610155610155,0.8355306386947632
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.8445038795471191,3.471235752105713,1951.74433619728,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.10211267605633803,0.789018452167511
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.7897021770477295,3.1163792610168457,2011.5078621284997,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.11235955056179774,0.8101222515106201
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9153351783752441,3.82609224319458,1879.566584817722,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.0926916221033868,0.8186443448066711
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9880633354187012,4.180948734283447,1810.8075008796502,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.06546426185704744,0.8007481694221497
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.8953301906585693,3.82609224319458,1899.4051895248447,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.09841827768014061,0.7941672801971436
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.9007816314697266,3.82609224319458,1893.957696348528,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.06902218570254724,0.7970753908157349
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.885758638381958,3.1163792610168457,1909.0460076528757,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.10273224043715846,0.8065492510795593
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.8279399871826172,3.471235752105713,1969.4300826301405,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1419753086419753,0.7822569608688354
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.8939898014068604,3.82609224319458,1900.7494112829493,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.05530973451327433,0.8165364265441895
longform_long,longform,long,LED,allenai/led-base-16384,default,eager,,2048,0,0,1.8448069095611572,3.471235752105713,1951.4237405238082,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1378640776699029,0.8208871483802795
