category,domain,length_category,model_family,model,attention,attention_backend,flash_attn_version,chunk_size,overlap,segmentation_method,top_k,embedding_model,query_strategy,num_chunks,context_tokens,latency,gpu_peak_gb,throughput_docs_per_hour,seed,n_samples,model_commit_hash,tokenizer_version,rougeL,bertscore_f1
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,18,3072,1.9031672477722168,2.2914586067199707,1891.5836242001528,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1081081081081081,0.8328449130058289
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,16,2826,1.917943000793457,2.1499571800231934,1877.0109427186692,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.26865671641791045,0.8606420755386353
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,22,3072,1.9477989673614502,2.2914586067199707,1848.2400187718927,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.20140515222482436,0.8267962336540222
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,18,3070,1.922997236251831,2.1495895385742188,1872.0775735574446,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.21957040572792363,0.8067193031311035
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,23,3072,1.956418514251709,2.2914586067199707,1840.0970823857328,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.20588235294117646,0.8141657710075378
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,21,3072,1.9423625469207764,2.2914586067199707,1853.4130024835338,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.14705882352941177,0.8240581750869751
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,21,3072,1.9502756595611572,2.2914586067199707,1845.8929035755166,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.14948453608247422,0.8174564838409424
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,20,3039,1.932375431060791,2.1496567726135254,1862.9920160099298,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.14868105515587532,0.8108446598052979
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,19,3072,1.927570104598999,2.2914586067199707,1867.6363528417162,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.11808118081180813,0.8259449601173401
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,27,3072,1.9561481475830078,2.2914586067199707,1840.3514091957272,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.18655097613882865,0.7938845157623291
