category,domain,length_category,model_family,model,attention,attention_backend,flash_attn_version,window,overlap,global_tokens,latency,gpu_peak_gb,throughput_docs_per_hour,seed,n_samples,model_commit_hash,tokenizer_version,rougeL,bertscore_f1
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,flash_attention_2,unknown,,1024,0,0,3.1881182193756104,3.6786675453186035,1129.192756442092,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.0990282276723739,0.8207327127456665
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,flash_attention_2,unknown,,1024,0,0,3.193399429321289,5.203766345977783,1127.325309494756,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.05,0.8017247915267944
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,flash_attention_2,unknown,,1024,0,0,3.134340286254883,5.025453090667725,1148.5670575678043,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.053097345132743355,0.8207294940948486
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,flash_attention_2,unknown,,1024,0,0,2.566190481185913,4.32355260848999,1402.857670306817,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.06415841584158416,0.8133509159088135
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,flash_attention_2,unknown,,1024,0,0,2.5781219005584717,5.025453090667725,1396.3653150846628,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.07511349566652908,0.827941358089447
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,flash_attention_2,unknown,,1024,0,0,2.7007222175598145,4.674502849578857,1332.9767780607629,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.05812619502868069,0.8161295652389526
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,flash_attention_2,unknown,,1024,0,0,3.189011573791504,5.379104137420654,1128.8764297960388,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.048159614723082216,0.8246148824691772
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,flash_attention_2,unknown,,1024,0,0,3.4117770195007324,6.25579309463501,1055.1686055165503,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.049523809523809526,0.836859941482544
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,flash_attention_2,unknown,,1024,0,0,3.327232599258423,4.32355260848999,1081.9802621561148,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.045624222314392365,0.8270872235298157
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,flash_attention_2,unknown,,1024,0,0,2.46012282371521,4.499027729034424,1463.3415719315099,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.048834628190899,0.8055173754692078
